klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0319,2023-04,32.5,756
K0319,2023-01,33.9,449
K0319,2022-09,26.3,390
K0319,2023-09,37.5,113
K0319,2023-05,44.5,902
K0319,2022-06,28.8,234
K0319,2023-12,7.4,668
K0319,2024-03,41.7,830
K0319,2023-02,28.4,396
K0319,2024-04,21.7,562
K0319,2022-12,47.0,584
K0319,2022-03,49.6,621
K0319,2022-01,1.0,8
K0319,2022-07,33.9,831
K0319,2023-06,30.7,533
K0320,2023-08,38.6,569
K0320,2023-04,21.0,181
K0320,2022-02,42.6,557
K0320,2022-07,19.3,777
K0320,2023-01,13.7,39
K0320,2022-11,4.0,118
K0320,2023-07,48.5,203
K0320,2022-03,7.5,278
K0321,2022-12,40.6,350
K0321,2024-02,9.4,932
K0321,2022-02,23.5,244
K0321,2023-04,39.8,638
K0321,2023-12,34.0,826
K0321,2024-04,32.5,443
K0321,2022-01,40.0,813
K0321,2022-07,39.8,706
K0321,2022-09,45.9,950
K0321,2022-10,14.5,749
K0321,2023-11,12.7,203
K0321,2022-11,21.2,358
K0321,2022-04,11.5,488
K0321,2024-01,48.8,739
K0321,2023-01,5.9,171
K0321,2023-05,21.1,854
K0321,2024-03,12.6,957
K0321,2023-02,44.1,319
K0321,2022-03,12.7,664
K0321,2023-03,33.3,667
K0322,2023-01,38.0,333
K0322,2024-04,42.2,927
K0322,2023-10,47.1,921
K0322,2023-11,49.6,982
K0322,2022-04,36.8,855
K0322,2024-01,49.8,834
K0322,2022-06,45.8,938
K0322,2022-05,31.7,911
K0322,2023-02,10.9,806
K0322,2022-01,46.9,286
K0322,2023-08,41.2,508
K0322,2024-03,47.0,220
K0322,2022-09,39.9,747
K0322,2022-03,19.5,530
K0323,2022-07,11.8,87
K0323,2022-11,34.7,854
K0323,2023-07,33.1,420
K0323,2023-09,10.4,578
K0323,2022-09,16.8,962
K0323,2023-02,40.9,578
K0323,2024-03,25.9,490
K0323,2022-10,11.7,33
K0323,2023-03,4.5,372
K0323,2023-05,22.0,992
K0323,2022-01,33.5,681
K0323,2023-10,34.0,330
K0323,2023-01,11.6,925
K0323,2022-04,34.2,411
K0323,2024-04,49.8,305
K0323,2023-08,9.1,162
K0323,2023-04,25.4,887
K0323,2023-12,34.3,215
K0323,2022-12,40.9,953
K0323,2022-05,11.2,583
K0324,2023-02,7.6,110
K0324,2022-06,31.5,707
K0324,2022-10,17.8,508
K0324,2022-07,1.4,133
K0324,2023-04,4.8,989
K0324,2023-10,2.8,455
K0324,2024-04,32.1,36
K0324,2022-11,11.4,736
K0324,2023-12,3.1,138
K0324,2023-06,8.9,679
K0324,2022-03,49.3,598
K0324,2022-12,39.9,10
K0324,2023-07,20.0,349
K0324,2022-09,49.8,230
K0324,2023-09,15.7,764
K0324,2024-01,11.8,450
K0324,2022-02,27.6,204
K0325,2022-11,28.6,575
K0325,2022-12,10.8,529
K0325,2022-07,7.6,997
K0325,2022-06,8.6,962
K0325,2023-10,0.3,191
K0325,2023-04,39.0,877
K0325,2022-09,24.8,244
K0325,2023-05,20.2,914
K0325,2023-06,38.3,132
K0325,2023-08,14.0,346
K0326,2023-07,15.9,989
K0326,2023-08,3.8,415
K0326,2023-12,33.6,996
K0326,2024-03,49.8,743
K0326,2022-09,29.6,559
K0326,2023-05,27.9,75
K0326,2023-10,5.8,579
K0326,2022-12,12.4,693
K0326,2024-04,25.1,714
K0326,2023-11,45.3,983
K0326,2022-01,1.9,631
K0326,2022-10,4.0,846
K0326,2023-03,47.2,291
K0326,2022-06,4.7,355
K0326,2023-01,3.2,476
K0326,2022-02,28.9,291
K0326,2023-02,7.3,694
K0326,2022-11,35.3,909
K0326,2024-02,39.3,100
K0326,2023-06,4.3,172
K0326,2022-07,2.0,877
K0326,2022-05,23.4,438
K0327,2022-03,48.4,822
K0327,2024-04,45.8,772
K0327,2023-03,45.0,235
K0327,2024-01,49.3,190
K0327,2023-06,32.2,656
K0327,2023-02,49.1,507
K0327,2022-09,16.7,254
K0327,2022-11,36.9,699
K0327,2022-05,42.6,752
K0327,2023-04,42.1,105
K0327,2022-07,34.1,191
K0327,2023-08,0.3,543
K0327,2022-12,13.9,634
K0327,2022-01,21.8,947
K0327,2022-02,41.7,13
K0327,2022-06,45.9,663
K0328,2024-03,9.6,642
K0328,2023-01,22.6,391
K0328,2023-02,22.4,698
K0328,2022-05,14.3,714
K0328,2023-06,38.9,15
K0328,2022-07,25.9,172
K0328,2023-04,28.7,870
K0328,2022-02,27.1,935
K0328,2022-03,8.2,706
K0328,2022-11,15.3,587
K0328,2022-01,17.9,131
K0329,2022-04,31.7,718
K0329,2022-02,19.2,524
K0329,2023-04,8.9,340
K0329,2022-03,36.8,118
K0329,2022-06,23.3,835
K0329,2022-07,33.2,372
K0329,2023-02,10.3,431
K0329,2022-12,43.4,401
K0329,2023-08,4.8,882
K0329,2023-07,44.4,782
K0329,2022-01,7.8,117
K0329,2023-03,9.7,104
K0330,2023-12,49.4,922
K0330,2022-09,28.8,181
K0330,2023-03,33.4,532
K0330,2022-12,21.8,204
K0330,2022-04,31.1,299
K0330,2023-07,11.1,993
K0330,2023-05,32.6,278
K0330,2022-03,0.6,636
K0330,2024-02,36.2,877
K0330,2022-06,30.0,273
K0330,2024-01,34.3,450
K0330,2022-11,7.6,524
K0330,2023-02,49.8,29
K0330,2023-09,24.4,303
K0330,2022-08,3.9,881
K0330,2022-07,5.5,820
K0330,2023-01,38.8,161
K0330,2022-10,12.1,327
K0330,2022-01,14.8,729
K0330,2024-03,47.7,570
K0331,2023-03,17.4,648
K0331,2023-12,48.8,221
K0331,2023-04,12.7,451
K0331,2022-03,36.2,827
K0331,2022-08,14.0,610
K0331,2023-09,3.4,323
K0331,2023-01,5.8,238
K0331,2022-10,21.7,846
K0331,2022-11,13.6,248
K0331,2024-03,33.2,505
K0331,2024-01,18.0,405
K0331,2023-02,43.4,20
K0331,2022-12,47.0,593
K0331,2022-04,29.0,866
K0331,2022-06,6.6,223
K0331,2022-09,12.4,279
K0331,2023-05,20.4,375
K0331,2024-02,49.6,855
K0331,2023-08,15.1,123
K0331,2023-11,19.9,801
K0332,2023-04,39.4,679
K0332,2022-04,5.3,645
K0332,2023-08,13.0,180
K0332,2023-01,9.5,993
K0332,2022-02,34.0,312
K0332,2023-10,42.2,261
K0332,2022-05,13.5,379
K0332,2023-05,35.9,763
K0332,2023-02,19.9,776
K0332,2022-06,13.8,878
K0332,2022-03,11.9,342
K0332,2022-10,36.5,548
K0332,2024-04,21.7,748
K0332,2023-11,4.9,462
K0333,2022-08,36.8,239
K0333,2022-07,44.1,203
K0333,2024-03,46.3,641
K0333,2023-11,37.2,994
K0333,2023-09,49.6,417
K0333,2024-02,14.5,627
K0333,2022-09,39.5,666
K0333,2024-01,48.4,78
K0334,2023-09,15.5,628
K0334,2022-07,39.4,84
K0334,2023-04,17.2,380
K0334,2024-01,44.5,250
K0334,2023-12,0.2,192
K0334,2022-03,35.2,600
K0334,2023-01,6.0,299
K0334,2022-01,16.2,764
K0334,2022-02,22.6,990
K0334,2022-12,20.0,64
K0334,2022-10,44.7,221
K0334,2023-08,12.1,887
K0334,2023-10,14.8,697
K0334,2023-06,7.0,521
K0334,2024-03,39.9,682
K0334,2022-08,28.4,527
K0334,2023-05,22.9,189
K0334,2023-11,25.9,442
K0334,2022-09,20.2,649
K0334,2022-04,31.5,465
K0334,2024-04,26.6,398
K0335,2023-08,20.6,245
K0335,2023-01,0.2,257
K0335,2024-02,36.6,847
K0335,2022-02,2.3,184
K0335,2022-11,45.1,755
K0335,2022-03,13.3,202
K0335,2022-04,21.7,209
K0335,2023-03,24.9,445
K0335,2024-01,23.0,970
K0335,2024-04,41.9,560
K0335,2023-05,37.6,726
K0335,2023-12,12.2,861
K0335,2023-06,32.8,466
K0335,2024-03,4.8,76
K0335,2023-11,36.1,395
K0335,2022-05,36.6,296
K0335,2022-01,10.8,946
K0335,2023-10,34.5,286
K0336,2022-06,35.4,715
K0336,2023-03,48.5,6
K0336,2022-01,12.9,539
K0336,2024-01,42.0,211
K0336,2024-04,46.9,753
K0336,2023-04,13.0,617
K0336,2022-10,3.3,877
K0336,2023-06,44.6,778
K0336,2022-07,32.7,460
K0336,2022-11,11.1,782
K0336,2023-11,16.0,158
K0336,2023-05,30.4,470
K0336,2023-07,1.9,981
K0336,2024-02,26.6,975
K0336,2023-08,18.0,41
K0336,2024-03,42.6,987
K0336,2023-02,2.1,988
K0336,2022-05,17.0,368
K0337,2023-10,15.6,250
K0337,2022-04,46.1,884
K0337,2022-01,37.0,319
K0337,2023-04,23.0,523
K0337,2024-01,20.8,650
K0337,2022-05,21.4,596
K0337,2023-06,3.9,735
K0337,2023-05,40.6,592
K0337,2023-11,1.0,632
K0337,2022-07,23.7,73
K0337,2022-09,36.9,806
K0337,2023-12,38.1,673
K0337,2022-08,11.6,96
K0337,2023-02,46.3,521
K0337,2022-03,17.6,152
K0338,2024-03,49.7,520
K0338,2023-02,17.1,113
K0338,2022-01,9.5,338
K0338,2022-12,11.2,32
K0338,2022-05,2.5,702
K0338,2022-11,2.1,363
K0338,2022-06,35.0,544
K0338,2023-04,29.4,273
K0338,2024-04,29.7,26
K0338,2023-06,18.5,910
K0338,2024-02,46.7,947
K0338,2022-07,22.9,866
K0338,2023-10,28.6,792
K0338,2023-01,39.7,331
K0338,2022-08,47.4,288
K0339,2023-12,6.6,809
K0339,2023-07,9.0,714
K0339,2022-01,44.2,658
K0339,2023-03,12.0,320
K0339,2022-02,37.2,814
K0339,2022-04,43.7,691
K0339,2023-11,30.1,159
K0339,2024-03,28.2,521
K0339,2024-02,28.0,240
K0339,2023-10,3.6,958
K0340,2022-08,1.0,451
K0340,2024-02,24.3,366
K0340,2022-05,34.9,669
K0340,2023-11,12.7,297
K0340,2022-06,16.6,51
K0340,2022-11,14.0,443
K0340,2023-08,34.4,323
K0340,2023-01,33.4,817
K0340,2022-09,43.8,555
K0340,2023-12,7.7,421
K0340,2022-04,33.1,738
K0340,2022-02,2.8,163
K0340,2023-07,35.5,664
K0340,2023-09,36.9,268
K0340,2023-06,46.4,586
K0340,2022-03,27.9,437
K0340,2023-02,27.8,371
K0340,2023-04,44.5,112
K0340,2023-03,20.5,548
K0340,2023-10,14.0,363
K0341,2023-02,45.0,523
K0341,2023-01,38.7,666
K0341,2024-02,8.0,975
K0341,2023-09,19.9,236
K0341,2023-11,15.8,182
K0341,2022-10,48.5,681
K0341,2023-04,28.0,545
K0341,2023-03,13.4,514
K0341,2022-06,4.8,613
K0341,2022-08,24.4,524
K0341,2024-03,0.1,69
K0342,2023-08,4.0,858
K0342,2023-02,1.0,738
K0342,2023-06,4.3,467
K0342,2022-08,16.3,20
K0342,2024-04,46.1,89
K0342,2022-10,32.3,450
K0343,2023-03,26.6,668
K0343,2024-02,44.9,673
K0343,2022-09,11.5,539
K0343,2023-01,30.9,931
K0343,2023-09,16.0,250
K0343,2023-02,32.9,772
K0343,2024-01,17.1,591
K0343,2022-06,3.4,671
K0343,2022-05,28.8,546
K0343,2022-03,16.7,134
K0343,2022-11,47.9,642
K0343,2024-03,49.7,58
K0343,2022-04,20.8,128
K0343,2022-07,2.4,373
K0343,2023-12,39.5,454
K0344,2023-11,42.3,202
K0344,2023-04,5.1,844
K0344,2022-06,25.9,920
K0344,2023-03,31.5,311
K0344,2022-02,9.1,393
K0344,2022-04,22.9,210
K0344,2024-02,0.2,155
K0344,2023-12,11.3,808
K0344,2023-02,16.4,573
K0344,2023-09,44.6,753
K0344,2022-01,12.3,869
K0344,2023-08,6.7,14
K0345,2023-10,15.2,637
K0345,2023-01,29.7,431
K0345,2023-07,42.0,742
K0345,2022-10,13.9,322
K0345,2024-04,45.2,699
K0345,2023-11,36.8,299
K0345,2024-03,36.6,412
K0345,2022-06,41.0,479
K0345,2023-09,31.1,869
K0346,2023-12,18.5,256
K0346,2023-11,16.1,423
K0346,2022-03,8.7,580
K0346,2022-07,20.0,271
K0346,2022-09,12.0,17
K0346,2024-04,35.6,124
K0346,2022-02,23.7,3
K0346,2022-11,28.6,350
K0346,2023-09,4.6,900
K0347,2022-08,21.7,571
K0347,2022-05,48.4,867
K0347,2023-01,20.0,221
K0347,2023-02,42.4,895
K0347,2022-01,48.1,907
K0347,2022-02,8.2,786
K0347,2023-11,38.8,537
K0347,2024-03,25.5,288
K0347,2023-12,10.1,29
K0348,2023-02,49.7,728
K0348,2024-04,0.6,499
K0348,2023-09,30.9,12
K0348,2023-04,28.4,773
K0348,2022-07,46.5,992
K0348,2022-01,25.6,741
K0348,2022-08,26.6,543
K0348,2023-11,7.4,770
K0348,2023-08,3.2,973
K0348,2023-01,40.1,3
K0348,2023-05,0.3,164
K0348,2022-09,24.5,873
K0348,2023-07,17.4,313
K0348,2022-10,43.0,962
K0348,2022-12,13.8,435
K0349,2023-06,27.5,136
K0349,2022-10,48.3,228
K0349,2022-09,20.6,811
K0349,2022-12,27.0,6
K0349,2023-12,46.7,994
K0349,2022-06,27.2,927
K0350,2022-10,22.9,927
K0350,2023-09,35.6,368
K0350,2024-04,41.5,980
K0350,2022-12,39.6,246
K0350,2023-04,39.6,32
K0350,2023-06,5.3,342
K0350,2023-02,1.5,491
K0350,2023-08,46.0,43
K0350,2022-02,31.0,268
K0350,2022-03,29.0,732
K0350,2023-11,11.6,602
K0350,2024-03,20.9,430
K0350,2022-06,24.7,409
K0350,2024-01,18.8,142
K0350,2022-07,49.4,124
K0351,2024-03,48.7,977
K0351,2023-05,3.1,946
K0351,2022-01,38.8,533
K0351,2023-11,25.6,128
K0351,2022-06,10.2,659
K0351,2023-12,45.8,236
K0351,2022-07,47.0,700
K0351,2024-02,35.6,484
K0351,2022-02,48.2,696
K0351,2023-03,48.7,222
K0351,2022-11,3.0,556
K0352,2022-08,18.1,126
K0352,2022-02,4.0,6
K0352,2023-09,16.2,563
K0352,2024-01,22.9,392
K0352,2024-03,37.9,130
K0352,2022-01,6.4,776
K0352,2022-09,39.8,707
K0352,2023-07,47.5,965
K0352,2023-04,25.4,81
K0352,2023-06,23.9,866
K0352,2023-08,11.2,567
K0352,2022-12,18.7,188
K0352,2023-01,3.2,4
K0352,2024-04,26.5,656
K0352,2022-04,29.3,707
K0352,2024-02,34.8,126
K0352,2022-06,45.1,330
K0352,2023-11,4.0,7
K0352,2022-10,7.1,198
K0352,2022-03,28.6,385
K0353,2024-03,5.2,442
K0353,2022-01,34.3,811
K0353,2022-07,18.1,393
K0353,2023-08,36.1,851
K0353,2022-04,41.0,464
K0353,2024-02,33.2,908
K0353,2024-04,39.4,911
K0354,2023-07,19.2,653
K0354,2023-10,11.1,271
K0354,2023-04,29.9,222
K0354,2024-02,25.3,702
K0354,2022-12,29.5,118
K0354,2023-08,47.3,620
K0354,2022-06,15.1,880
K0354,2023-05,34.3,630
K0355,2022-02,45.0,765
K0355,2024-03,48.6,258
K0355,2022-01,41.4,307
K0355,2024-01,9.7,567
K0355,2023-03,15.3,896
K0355,2022-09,29.2,5
K0355,2023-04,16.5,81
K0355,2023-05,3.4,334
K0355,2024-02,23.4,873
K0355,2024-04,9.2,593
K0355,2023-02,47.4,924
K0355,2023-08,3.8,790
K0355,2022-10,9.0,458
K0355,2022-12,33.7,514
K0356,2022-10,30.9,102
K0356,2023-10,13.8,482
K0356,2022-09,43.5,459
K0356,2024-03,13.0,580
K0356,2022-02,17.1,619
K0356,2022-06,18.8,20
K0357,2022-11,25.1,174
K0357,2022-12,48.3,55
K0357,2023-10,12.8,776
K0357,2022-01,1.6,832
K0357,2024-04,27.7,896
K0357,2023-07,24.9,757
K0357,2022-06,36.6,496
K0357,2023-12,12.0,551
K0358,2022-12,38.0,967
K0358,2023-01,23.6,310
K0358,2022-09,34.9,539
K0358,2023-02,17.2,474
K0358,2022-03,39.4,826
K0358,2023-12,21.6,997
K0358,2023-11,25.4,963
K0358,2022-04,21.4,297
K0358,2022-10,9.3,85
K0358,2023-10,39.2,53
K0358,2023-03,31.0,475
K0358,2022-08,47.5,778
K0358,2022-05,10.5,949
K0358,2024-01,22.3,372
K0358,2023-07,11.2,825
K0358,2022-06,25.8,987
K0358,2023-08,10.7,561
K0358,2023-04,26.1,705
K0358,2023-05,14.4,73
K0358,2022-07,46.0,328
K0359,2022-09,23.7,653
K0359,2023-10,7.7,610
K0359,2024-01,40.7,101
K0359,2022-10,18.9,582
K0359,2022-05,5.9,897
K0359,2023-07,32.8,491
K0359,2022-07,2.8,812
K0359,2024-02,28.5,953
K0359,2024-04,21.6,994
K0359,2023-03,16.7,20
K0359,2023-11,16.1,512
K0359,2022-12,35.5,943
K0359,2022-02,40.9,131
K0360,2023-04,7.3,67
K0360,2022-07,1.3,423
K0360,2023-02,32.7,889
K0360,2024-04,47.8,450
K0360,2022-10,24.3,328
K0360,2023-10,10.4,961
K0360,2022-11,17.8,853
K0361,2022-08,34.7,10
K0361,2023-10,40.3,624
K0361,2023-12,37.5,134
K0361,2022-07,43.7,934
K0361,2022-09,4.4,585
K0361,2024-01,24.6,373
K0361,2023-05,17.0,208
K0361,2023-07,0.4,996
K0362,2023-12,37.6,41
K0362,2023-06,16.8,756
K0362,2023-04,10.0,831
K0362,2023-03,38.9,926
K0362,2023-05,22.6,26
K0362,2024-01,18.9,447
K0362,2022-01,25.8,753
K0362,2023-07,30.2,456
K0362,2022-04,12.0,653
K0362,2023-09,29.9,764
K0362,2022-11,2.3,509
K0362,2023-11,34.3,704
K0362,2023-01,37.4,837
K0362,2022-06,14.0,779
K0362,2023-02,0.1,677
K0363,2023-06,21.5,748
K0363,2022-01,43.4,804
K0363,2024-03,49.5,169
K0363,2023-05,13.7,109
K0363,2022-07,4.8,450
K0363,2022-12,21.3,22
K0363,2022-11,13.7,819
K0363,2023-01,29.6,952
K0363,2023-04,36.0,941
K0363,2022-06,29.7,197
K0363,2023-09,23.5,481
K0363,2023-12,11.3,522
K0363,2022-02,14.9,436
K0363,2023-02,35.6,313
K0363,2024-04,44.4,817
K0363,2022-05,5.3,54
K0363,2022-04,42.7,610
K0363,2022-08,8.3,628
K0363,2024-01,11.4,896
K0364,2023-12,19.3,625
K0364,2023-04,48.0,42
K0364,2022-06,46.6,95
K0364,2022-12,1.6,894
K0364,2022-07,43.1,970
K0364,2024-01,48.2,66
K0364,2024-04,32.0,118
K0364,2023-11,39.9,391
K0364,2023-09,18.9,760
K0364,2023-10,41.9,170
K0364,2023-05,34.8,131
K0364,2022-08,40.7,41
K0364,2022-11,28.5,328
K0364,2023-03,14.2,799
K0364,2023-01,4.6,726
K0364,2023-07,17.7,538
K0364,2023-02,33.3,506
K0364,2022-09,35.1,442
K0364,2023-08,47.6,50
K0364,2022-05,42.2,586
K0364,2022-10,49.1,367
K0364,2022-01,46.6,746
K0365,2022-01,44.4,957
K0365,2023-01,14.3,398
K0365,2024-03,25.3,785
K0365,2022-08,20.0,829
K0365,2022-04,11.0,815
K0365,2022-09,19.6,452
K0365,2023-07,9.7,441
K0365,2023-12,16.0,779
K0365,2023-05,4.3,125
K0365,2022-05,22.8,412
K0365,2023-02,36.3,467
K0365,2022-02,11.6,991
K0365,2023-08,20.5,917
K0365,2022-06,26.4,145
K0365,2024-02,17.4,240
K0366,2023-09,9.6,691
K0366,2022-08,24.0,21
K0366,2023-05,8.2,213
K0366,2024-03,37.5,906
K0366,2023-07,40.3,671
K0366,2023-12,12.6,799
K0366,2022-09,26.9,575
K0366,2022-06,29.2,423
K0367,2022-04,29.2,515
K0367,2023-11,37.3,319
K0367,2023-12,14.2,888
K0367,2022-03,24.5,765
K0367,2024-03,14.5,531
K0367,2022-09,13.2,673
K0367,2024-04,32.3,905
K0367,2022-12,49.5,917
K0367,2024-02,33.0,171
K0367,2022-11,37.5,8
K0367,2023-10,7.6,681
K0367,2022-06,5.1,168
K0367,2023-04,44.5,729
K0367,2022-05,48.3,342
K0367,2022-08,33.5,857
K0367,2023-09,15.5,499
K0367,2023-03,9.8,637
K0367,2023-08,35.0,354
K0367,2023-06,30.6,199
K0368,2022-12,11.0,260
K0368,2022-02,35.9,962
K0368,2022-09,38.7,727
K0368,2022-10,26.7,620
K0368,2022-01,16.1,342
K0368,2022-07,41.6,937
K0368,2022-03,34.8,55
K0368,2023-04,2.0,908
K0368,2023-07,17.4,37
K0368,2023-02,1.2,728
K0368,2023-01,13.4,341
K0368,2023-03,19.0,433
K0368,2022-11,27.8,136
K0368,2023-10,46.5,855
K0368,2023-12,41.4,720
K0368,2023-05,11.5,35
K0368,2022-04,16.3,657
K0369,2023-07,5.4,430
K0369,2022-02,12.4,486
K0369,2022-05,21.1,872
K0369,2023-09,47.3,590
K0369,2023-02,6.8,898
K0369,2023-01,20.5,600
K0369,2023-04,49.0,215
K0369,2022-01,15.0,258
K0369,2022-08,9.8,798
K0369,2024-02,39.7,74
K0369,2022-12,32.8,688
K0369,2023-08,28.2,978
K0369,2022-11,5.4,110
K0369,2023-12,46.8,967
K0369,2022-10,49.7,39
K0369,2024-04,39.3,726
K0369,2024-01,6.6,792
K0369,2022-06,9.5,360
K0369,2023-05,9.6,336
K0369,2023-06,10.7,602
K0369,2022-04,3.8,432
K0369,2023-11,7.9,386
K0369,2024-03,41.9,690
K0370,2022-07,18.2,136
K0370,2023-08,20.6,251
K0370,2023-06,27.8,48
K0370,2022-03,45.6,890
K0370,2023-05,19.8,271
K0370,2022-09,43.1,69
K0370,2023-03,35.6,233
K0371,2023-07,45.8,910
K0371,2022-11,12.8,531
K0371,2022-01,47.3,590
K0371,2023-10,46.9,912
K0371,2023-01,34.0,533
K0371,2022-12,12.9,459
K0371,2023-05,42.1,982
K0371,2023-04,0.4,215
K0371,2023-11,9.1,735
K0371,2023-02,9.4,991
K0371,2023-09,31.8,712
K0371,2024-04,48.5,358
K0372,2022-07,47.8,566
K0372,2023-09,13.6,795
K0372,2023-03,40.3,258
K0372,2023-05,31.4,436
K0372,2022-01,46.1,349
K0372,2022-05,34.2,976
K0372,2023-04,35.4,933
K0372,2024-03,7.4,317
K0372,2024-02,29.9,774
K0372,2022-02,42.7,557
K0372,2022-06,35.5,617
K0372,2024-04,1.2,518
K0372,2022-12,45.9,998
K0372,2023-07,31.5,2
K0372,2022-10,8.2,262
K0372,2023-08,18.2,20
K0372,2023-01,31.2,476
K0373,2022-09,43.7,395
K0373,2022-10,47.3,375
K0373,2023-11,43.1,894
K0373,2024-01,0.2,100
K0373,2024-02,49.0,574
K0373,2023-04,44.7,79
K0374,2022-01,21.2,998
K0374,2022-06,9.7,271
K0374,2023-12,38.9,606
K0374,2024-01,5.9,207
K0374,2023-04,6.4,500
K0374,2022-02,5.0,860
K0374,2022-04,25.9,80
K0374,2024-04,23.1,702
K0374,2023-02,22.7,764
K0374,2022-05,7.9,605
K0375,2022-11,0.5,356
K0375,2022-05,15.7,196
K0375,2023-04,19.2,658
K0375,2023-03,4.9,34
K0375,2022-08,24.9,460
K0375,2024-03,40.5,252
K0375,2023-07,41.8,47
K0375,2023-09,18.6,272
K0375,2023-05,8.0,526
K0375,2023-11,28.2,623
K0375,2022-06,18.0,172
K0375,2023-10,37.1,446
K0375,2022-01,5.0,10
K0375,2022-02,49.6,759
K0375,2022-07,12.8,536
K0375,2023-08,15.5,341
K0375,2024-02,30.8,409
K0375,2022-10,9.7,504
K0375,2023-02,49.5,508
K0376,2022-11,24.2,269
K0376,2024-01,34.0,294
K0376,2023-04,36.9,177
K0376,2022-09,10.1,879
K0376,2024-02,42.4,88
K0376,2022-03,18.5,872
K0376,2023-07,15.7,838
K0376,2022-01,22.1,839
K0376,2024-04,38.9,15
K0376,2023-06,33.3,832
K0376,2023-03,29.7,703
K0376,2023-08,29.8,907
K0376,2022-08,34.2,193
K0376,2023-12,21.6,442
K0376,2023-05,32.4,300
K0376,2022-10,16.3,249
K0377,2022-04,0.5,851
K0377,2022-09,3.4,788
K0377,2023-06,23.9,290
K0377,2022-02,30.5,654
K0377,2022-11,2.1,937
K0377,2022-12,38.1,106
K0377,2022-10,48.0,334
K0377,2024-01,36.9,270
K0377,2022-05,2.2,465
K0377,2024-02,25.4,593
K0377,2023-07,41.9,437
K0378,2023-11,8.8,867
K0378,2022-06,3.7,900
K0378,2022-03,10.0,402
K0378,2022-08,43.5,726
K0378,2023-10,45.6,739
K0378,2023-04,27.2,559
K0378,2022-09,14.0,332
K0378,2024-03,20.4,789
K0378,2023-01,43.5,703
K0378,2022-11,14.9,566
K0378,2024-02,17.6,18
K0379,2022-07,22.6,452
K0379,2024-03,35.4,876
K0379,2024-04,45.0,422
K0379,2022-10,49.2,124
K0379,2022-06,31.8,890
K0379,2023-01,25.4,938
K0379,2022-11,36.7,88
K0379,2022-12,49.6,550
K0379,2023-10,24.3,678
K0379,2023-04,27.1,496
K0380,2023-08,34.8,602
K0380,2022-03,1.2,933
K0380,2022-12,17.1,135
K0380,2022-05,38.6,709
K0380,2023-06,34.2,111
K0380,2023-10,32.9,368
K0380,2023-02,13.3,377
K0380,2024-01,44.6,382
K0380,2022-02,9.5,712
K0380,2024-04,43.5,376
K0380,2023-09,13.5,973
K0380,2022-07,17.7,804
K0380,2024-02,18.4,387
K0380,2022-08,0.2,975
K0380,2022-04,47.7,478
K0380,2023-11,45.1,315
K0380,2022-06,36.9,537
K0380,2023-01,47.8,648
K0380,2023-12,40.8,974
K0380,2023-05,33.7,850
K0380,2022-11,31.7,680
K0381,2023-05,11.4,388
K0381,2022-01,0.3,394
K0381,2024-02,17.7,672
K0381,2022-10,6.5,184
K0381,2022-03,2.2,938
K0381,2023-12,5.3,632
K0381,2024-03,41.1,811
K0381,2023-08,48.4,675
K0381,2022-09,3.8,2
K0382,2022-11,11.8,102
K0382,2022-03,29.2,682
K0382,2024-04,6.4,692
K0382,2022-05,22.8,86
K0382,2023-06,24.7,537
K0382,2023-03,18.7,517
K0382,2022-07,37.0,294
K0382,2023-05,2.1,383
K0382,2022-09,22.8,315
K0382,2024-02,43.7,718
K0382,2022-04,1.1,853
K0382,2023-11,0.9,55
K0382,2023-02,25.2,995
K0382,2024-01,5.1,792
K0382,2022-01,27.8,148
K0382,2022-02,34.1,344
K0382,2023-10,19.2,408
K0382,2023-09,41.5,921
K0382,2023-08,36.2,729
K0382,2022-10,22.3,230
K0382,2022-06,3.7,728
K0382,2022-08,32.4,220
K0382,2023-04,26.7,398
K0383,2022-02,44.3,356
K0383,2022-08,38.9,427
K0383,2022-09,11.4,278
K0383,2024-01,7.8,603
K0383,2023-02,15.2,41
K0383,2022-03,0.5,459
K0383,2023-11,41.8,167
K0383,2022-12,19.2,173
K0383,2023-12,6.3,598
K0383,2024-04,3.7,248
K0383,2023-06,25.1,119
K0383,2022-06,37.2,116
K0383,2022-01,14.4,831
K0383,2023-05,12.9,625
K0383,2023-03,16.7,37
K0383,2024-02,35.6,623
K0383,2023-10,19.7,683
K0384,2024-04,29.1,203
K0384,2022-09,12.2,513
K0384,2023-09,13.1,31
K0384,2023-10,45.2,950
K0384,2022-06,15.0,671
K0384,2022-04,3.4,752
K0384,2024-03,6.9,721
K0384,2022-07,44.4,181
K0384,2022-01,22.9,425
K0384,2022-10,40.5,841
K0384,2022-03,39.5,484
K0384,2022-02,34.8,384
K0384,2023-12,14.5,701
K0384,2023-08,1.1,251
K0384,2022-08,45.5,483
K0385,2024-02,29.8,882
K0385,2022-01,42.3,83
K0385,2024-01,47.6,302
K0385,2022-05,5.1,811
K0385,2023-11,15.6,982
K0385,2023-03,21.5,551
K0385,2022-04,3.5,223
K0385,2023-01,10.0,169
K0385,2023-12,13.5,628
K0385,2022-08,13.9,348
K0385,2022-10,5.2,405
K0385,2022-06,42.8,457
K0385,2024-04,14.3,13
K0385,2023-04,9.7,415
K0385,2022-09,41.9,492
K0386,2023-10,49.4,659
